Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$8,500","617 Masonic Ave, San Francisco, CA 94117","https://www.zillow.com/homedetails/617-Masonic-Ave-San-Francisco-CA-94117/2096848968_zpid/","","94117","San Francisco","","CA","4","2","1700","4 bds | 2 ba | 1700 sqft","$5","Wed, 2026-04-22","37.77543","-122.44674","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,995","2035 Castro St, San Francisco, CA 94131","https://zillow.com/b/2035-castro-st-san-francisco-ca-9NLq8s/","","94131","San Francisco","","CA","2","","","2 bds ","","Wed, 2026-04-22","37.745155","-122.432976","","FOR_RENT","","","","$5,995+ 2 bds, $6,495+ 3 bds","$5,995","$6,495","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,640","2000 Post St, San Francisco, CA 94115","https://zillow.com/apartments/san-francisco-ca/2000-post/5XjRNn/","","94115","San Francisco","","CA","2","","","2 bds ","","Wed, 2026-04-22","37.785236","-122.43545","","FOR_RENT","","","","$5,640+ 2 bds","$5,640","$5,640","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$16,627","2212 18th Ave #Id1369226p, San Francisco, CA 94116","https://www.zillow.com/homedetails/2212-18th-Ave-ID1369226P-San-Francisco-CA-94116/461733650_zpid/","","94116","San Francisco","","CA","4","2","1194","4 bds | 2 ba | 1194 sqft","$13.93","Wed, 2026-04-22","37.746517","-122.47456","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,500","2509 Bryant St #A, San Francisco, CA 94110","https://www.zillow.com/homedetails/2509-Bryant-St-A-San-Francisco-CA-94110/460186621_zpid/","","94110","San Francisco","","CA","2","2","1100","2 bds | 2 ba | 1100 sqft","$5.91","Wed, 2026-04-22","37.754185","-122.40894","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,000","1427 Valencia St #Top, San Francisco, CA 94110","https://www.zillow.com/homedetails/1427-Valencia-St-TOP-San-Francisco-CA-94110/461725864_zpid/","","94110","San Francisco","","CA","3","3","1500","3 bds | 3 ba | 1500 sqft","$3.33","Wed, 2026-04-22","37.75003","-122.42011","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$3,950","1865 Bush Street, 1865 Bush St APT 303, San Francisco, CA 94109","https://www.zillow.com/apartments/san-francisco-ca/1865-bush-street/9NKGNm/","","94109","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Wed, 2026-04-22","37.787457","-122.42777","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,995","1048-1052 Divisadero St, San Francisco, CA 94115","https://www.zillow.com/homedetails/1048-1052-Divisadero-St-San-Francisco-CA-94115/332852681_zpid/","","94115","San Francisco","","CA","3","3","","3 bds | 3 ba ","","Wed, 2026-04-22","37.779427","-122.43844","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$4,795","625 Guerrero St #12, San Francisco, CA 94110","https://www.zillow.com/homedetails/625-Guerrero-St-12-San-Francisco-CA-94110/2077785288_zpid/","","94110","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Wed, 2026-04-22","37.76118","-122.42343","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,495","1801 California St, San Francisco, CA 94109","https://zillow.com/b/1801-california-st-san-francisco-ca-Ch3C6T/","","94109","San Francisco","","CA","3","","","3 bds ","","Wed, 2026-04-22","37.789898","-122.42411","","FOR_RENT","","","","$6,495+ 3 bds","$6,495","$6,495","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,805","325 Octavia St, San Francisco, CA 94102","https://zillow.com/apartments/san-francisco-ca/avalon-hayes-valley/5Yy6Gw/","","94102","San Francisco","","CA","2","","","2 bds ","","Wed, 2026-04-22","37.774963","-122.42512","","FOR_RENT","","","","$5,805+ 2 bds","$5,805","$5,805","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,335","Avalon Ocean Avenue, 1200 Ocean Ave #2B-2Ba-1139Sqft, San Francisco, CA 94112","https://www.zillow.com/apartments/san-francisco-ca/avalon-ocean-avenue/5XjSMb/","","94112","San Francisco","","CA","2","2","1137","2 bds | 2 ba | 1137 sqft","$4.69","Wed, 2026-04-22","37.723972","-122.454994","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,500","1338 Eddy St, San Francisco, CA 94115","https://www.zillow.com/homedetails/1338-Eddy-St-San-Francisco-CA-94115/82785442_zpid/","","94115","San Francisco","","CA","3","2","1900","3 bds | 2 ba | 1900 sqft","$3.95","Wed, 2026-04-22","37.781937","-122.429726","","FOR_RENT","TOWNHOUSE","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$4,800","RC - 246 6th Ave, SF (RC), 244-246 6th Ave #6941378A6, San Francisco, CA 94118","https://www.zillow.com/apartments/san-francisco-ca/rc-246-6th-ave-sf-(rc)/CkbsP4/","","94118","San Francisco","","CA","2","3","1100","2 bds | 3 ba | 1100 sqft","$4.36","Wed, 2026-04-22","37.783924","-122.464165","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$12,000","2856 Sacramento St, San Francisco, CA 94115","https://www.zillow.com/homedetails/2856-Sacramento-St-San-Francisco-CA-94115/53734196_zpid/","","94115","San Francisco","","CA","3","2","1612","3 bds | 2 ba | 1612 sqft","$7.44","Wed, 2026-04-22","37.789352","-122.439964","","FOR_RENT","CONDO","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$10,495","3326 California St APT 2, San Francisco, CA 94118","https://www.zillow.com/homedetails/3326-California-St-APT-2-San-Francisco-CA-94118/54854498_zpid/","","94118","San Francisco","","CA","3","3","1466","3 bds | 3 ba | 1466 sqft","$7.16","Wed, 2026-04-22","37.787224","-122.44944","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,350","1387 Oak St #1, San Francisco, CA 94117","https://www.zillow.com/homedetails/1387-Oak-St-1-San-Francisco-CA-94117/459975918_zpid/","","94117","San Francisco","","CA","3","2","1200","3 bds | 2 ba | 1200 sqft","$6.13","Wed, 2026-04-22","37.772404","-122.44208","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,750","714 S Van Ness Ave, San Francisco, CA 94110","https://www.zillow.com/homedetails/714-S-Van-Ness-Ave-San-Francisco-CA-94110/461671957_zpid/","","94110","San Francisco","","CA","3","2","1975","3 bds | 2 ba | 1975 sqft","$2.91","Wed, 2026-04-22","37.761635","-122.41736","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$15,000","160 Vasquez Ave, San Francisco, CA 94127","https://www.zillow.com/homedetails/160-Vasquez-Ave-San-Francisco-CA-94127/15133357_zpid/","","94127","San Francisco","","CA","5","4","3549","5 bds | 4 ba | 3549 sqft","$4.23","Wed, 2026-04-22","37.74455","-122.46051","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
