Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$5,500","1266 York St Unit 1266, San Francisco, CA 94110","https://www.zillow.com/homedetails/1266-York-St-UNIT-1266-San-Francisco-CA-94110/462021121_zpid/","1266 York St Unit 1266","94110","San Francisco","","CA","3","2","1150","3 bds | 2 ba | 1150 sqft","$4.78","Fri, 2026-05-01","37.751793","-122.40836","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","3","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,450","1602 Treat Ave #A, San Francisco, CA 94110","https://www.zillow.com/homedetails/1602-Treat-Ave-A-San-Francisco-CA-94110/2075613358_zpid/","1602 Treat Ave #A","94110","San Francisco","","CA","2","2","1508","2 bds | 2 ba | 1508 sqft","$4.28","Fri, 2026-05-01","37.745144","-122.4124","","FOR_RENT","APARTMENT","","","","","","$3,982","","","","","$","","","","","","3","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,500","996 Noe St, San Francisco, CA 94114","https://www.zillow.com/homedetails/996-Noe-St-San-Francisco-CA-94114/332859968_zpid/","996 Noe St","94114","San Francisco","","CA","2","2","972","2 bds | 2 ba | 972 sqft","$7.72","Fri, 2026-05-01","37.75327","-122.43237","","FOR_RENT","TOWNHOUSE","","","","","","$6,763","$1,674,400","","Tue, 2026-04-28","-500","$","","","","","","45","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,950","922 Valencia St #C, San Francisco, CA 94110","https://www.zillow.com/homedetails/922-Valencia-St-C-San-Francisco-CA-94110/458708732_zpid/","922 Valencia St #C","94110","San Francisco","","CA","3","3","1300","3 bds | 3 ba | 1300 sqft","$6.12","Fri, 2026-05-01","37.758064","-122.42156","","FOR_RENT","APARTMENT","","","","","","$7,365","","","Tue, 2026-04-28","-45","$","","","","","","12","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,000","651-653 Spruce St #651, San Francisco, CA 94118","https://www.zillow.com/homedetails/651-653-Spruce-St-651-San-Francisco-CA-94118/462016735_zpid/","651-653 Spruce St #651","94118","San Francisco","","CA","3","2","1625","3 bds | 2 ba | 1625 sqft","$4.31","Fri, 2026-05-01","37.782803","-122.4537","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","3","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$18,000","1324 Rhode Island St, San Francisco, CA 94107","https://www.zillow.com/homedetails/1324-Rhode-Island-St-San-Francisco-CA-94107/15152283_zpid/","1324 Rhode Island St","94107","San Francisco","","CA","4","4","3605","4 bds | 4 ba | 3605 sqft","$4.99","Fri, 2026-05-01","37.752876","-122.40174","","FOR_RENT","SINGLE_FAMILY","","","","","","$8,363","$3,496,400","","","","$","","","","","","3","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,000","2852 California St APT 1, San Francisco, CA 94115","https://www.zillow.com/homedetails/2852-California-St-APT-1-San-Francisco-CA-94115/2054142012_zpid/","2852 California St APT 1","94115","San Francisco","","CA","3","2","1100","3 bds | 2 ba | 1100 sqft","$6.36","Fri, 2026-05-01","37.78824","-122.44147","","FOR_RENT","APARTMENT","","","","","","$5,952","","","","","$","","","","","","3","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,500","2985 Harrison St, San Francisco, CA 94110","https://www.zillow.com/homedetails/2985-Harrison-St-San-Francisco-CA-94110/15152531_zpid/","2985 Harrison St","94110","San Francisco","","CA","3","2","","3 bds | 2 ba ","","Fri, 2026-05-01","37.749783","-122.41131","","FOR_RENT","APARTMENT","","","","","","$6,553","$1,243,200","","","","$","","","","","","4","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$23,500","2519 Broadway St, San Francisco, CA 94115","https://www.zillow.com/homedetails/2519-Broadway-St-San-Francisco-CA-94115/15073358_zpid/","2519 Broadway St","94115","San Francisco","","CA","4","4","3300","4 bds | 4 ba | 3300 sqft","$7.12","Fri, 2026-05-01","37.793472","-122.43932","","FOR_RENT","SINGLE_FAMILY","","","","","","$7,667","$7,400,600","","","","$","","","","","","4","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,145","18 Perego Ter, San Francisco, CA 94131","https://www.zillow.com/homedetails/18-Perego-Ter-San-Francisco-CA-94131/15132216_zpid/","18 Perego Ter","94131","San Francisco","","CA","2","2","1100","2 bds | 2 ba | 1100 sqft","$4.68","Fri, 2026-05-01","37.75041","-122.44497","","FOR_RENT","TOWNHOUSE","","","","","","$5,230","$1,147,000","","","","$","","","","","","5","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,250","874 Shotwell St, San Francisco, CA 94110","https://www.zillow.com/homedetails/874-Shotwell-St-San-Francisco-CA-94110/2132911585_zpid/","874 Shotwell St","94110","San Francisco","","CA","2","2","1330","2 bds | 2 ba | 1330 sqft","$4.7","Fri, 2026-05-01","37.754436","-122.41568","","FOR_RENT","APARTMENT","","","","","","$4,920","","","","","$","","","","","","5","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,364","1885 Jackson St APT 301, San Francisco, CA 94109","https://www.zillow.com/homedetails/1885-Jackson-St-APT-301-San-Francisco-CA-94109/15073902_zpid/","1885 Jackson St APT 301","94109","San Francisco","","CA","2","2","885","2 bds | 2 ba | 885 sqft","$6.06","Fri, 2026-05-01","37.793324","-122.42579","","FOR_RENT","APARTMENT","","","","","","$5,981","$1,110,400","","","","$","","","","","","5","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$13,500","2275 California St APT 3, San Francisco, CA 94115","https://www.zillow.com/homedetails/2275-California-St-APT-3-San-Francisco-CA-94115/459369184_zpid/","2275 California St APT 3","94115","San Francisco","","CA","4","2","1800","4 bds | 2 ba | 1800 sqft","$7.5","Fri, 2026-05-01","37.788868","-122.431694","","FOR_RENT","APARTMENT","","","","","","$6,580","","","Sun, 2026-04-26","-1,450","$","","","","","","19","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,800","21 Joy St #A, San Francisco, CA 94110","https://www.zillow.com/homedetails/21-Joy-St-A-San-Francisco-CA-94110/443801706_zpid/","21 Joy St #A","94110","San Francisco","","CA","2","3","1480","2 bds | 3 ba | 1480 sqft","$3.92","Fri, 2026-05-01","37.743656","-122.40698","","FOR_RENT","APARTMENT","","","","","","$5,312","","","","","$","","","","","","6","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
