Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$8,850","780 Joost Ave, San Francisco, CA 94127","https://www.zillow.com/homedetails/780-Joost-Ave-San-Francisco-CA-94127/15138387_zpid/","","94127","San Francisco","","CA","4","3","2500","4 bds | 3 ba | 2500 sqft","$3.54","Fri, 2026-04-17","37.73254","-122.45294","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,750","1866 Union St, San Francisco, CA 94123","https://www.zillow.com/homedetails/1866-Union-St-San-Francisco-CA-94123/79846280_zpid/","","94123","San Francisco","","CA","3","2","1130","3 bds | 2 ba | 1130 sqft","$7.74","Fri, 2026-04-17","37.798046","-122.43008","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,500","431 Christopher Dr, San Francisco, CA 94131","https://www.zillow.com/homedetails/431-Christopher-Dr-San-Francisco-CA-94131/15128892_zpid/","","94131","San Francisco","","CA","4","2","1643","4 bds | 2 ba | 1643 sqft","$5.17","Fri, 2026-04-17","37.753876","-122.45962","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,500","617 Masonic Ave, San Francisco, CA 94117","https://www.zillow.com/homedetails/617-Masonic-Ave-San-Francisco-CA-94117/2096848968_zpid/","","94117","San Francisco","","CA","4","2","1700","4 bds | 2 ba | 1700 sqft","$5","Fri, 2026-04-17","37.77543","-122.44674","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,500","126 Lyon St #126, San Francisco, CA 94117","https://www.zillow.com/homedetails/126-Lyon-St-126-San-Francisco-CA-94117/461673570_zpid/","","94117","San Francisco","","CA","3","2","1300","3 bds | 2 ba | 1300 sqft","$6.54","Fri, 2026-04-17","37.771027","-122.44209","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,495","1388 Gough St APT 1001, San Francisco, CA 94109","https://www.zillow.com/homedetails/1388-Gough-St-APT-1001-San-Francisco-CA-94109/15076784_zpid/","","94109","San Francisco","","CA","2","2","1382","2 bds | 2 ba | 1382 sqft","$6.15","Fri, 2026-04-17","37.785896","-122.424446","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,000","(undisclosed Address), San Francisco, CA 94110","https://www.zillow.com/homedetails/San-Francisco-CA-94110/15162217_zpid/","","94110","San Francisco","","CA","3","2","1634","3 bds | 2 ba | 1634 sqft","$4.9","Fri, 2026-04-17","","","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,000","996 Noe St, San Francisco, CA 94114","https://www.zillow.com/homedetails/996-Noe-St-San-Francisco-CA-94114/332859968_zpid/","","94114","San Francisco","","CA","2","2","972","2 bds | 2 ba | 972 sqft","$8.23","Fri, 2026-04-17","37.75327","-122.43237","","FOR_RENT","TOWNHOUSE","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,000","30 Germania St, San Francisco, CA 94117","https://www.zillow.com/homedetails/30-Germania-St-San-Francisco-CA-94117/122245595_zpid/","","94117","San Francisco","","CA","3","2","1605","3 bds | 2 ba | 1605 sqft","$4.98","Fri, 2026-04-17","37.77097","-122.42907","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,999","217 Precita Ave, San Francisco, CA 94110","https://www.zillow.com/homedetails/217-Precita-Ave-San-Francisco-CA-94110/439279301_zpid/","","94110","San Francisco","","CA","3","2","","3 bds | 2 ba ","","Fri, 2026-04-17","37.747555","-122.41561","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,995","1048-1052 Divisadero St, San Francisco, CA 94115","https://www.zillow.com/homedetails/1048-1052-Divisadero-St-San-Francisco-CA-94115/332852681_zpid/","","94115","San Francisco","","CA","3","3","","3 bds | 3 ba ","","Fri, 2026-04-17","37.779427","-122.43844","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,932","710 Vermont St, San Francisco, CA 94107","https://www.zillow.com/homedetails/710-Vermont-St-San-Francisco-CA-94107/15149971_zpid/","","94107","San Francisco","","CA","5","2","1624","5 bds | 2 ba | 1624 sqft","$4.88","Fri, 2026-04-17","37.760418","-122.4044","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
